t,h,error_ratio,accepted,newton_updates_completed_solves,failure
0.010759348644526007,5.7114546392004755e-06,0.7978301616865515,True,3,
0.010765060099165207,5.7548501037247854e-06,0.7981442740024157,True,3,
0.010770814949268933,5.797434149197639e-06,0.7984529472983068,True,3,
0.01077661238341813,5.8392042889003454e-06,0.7987564039018186,True,3,
0.01078245158770703,5.880158092081861e-06,0.7990548580439241,True,3,
0.010788331745799113,5.920293177506848e-06,0.7993485163368164,True,3,
0.01079425203897662,5.959607207177004e-06,0.799637578262744,True,3,
0.010800211646183796,5.998097880070439e-06,0.7999222365996377,True,3,
0.010806209744063867,6.035762926025351e-06,0.8002026778369173,True,3,
0.010812245506989893,6.072600099706601e-06,0.8004790825726978,True,3,
0.0108183181070896,6.108607174632244e-06,0.8007516258580213,True,3,
0.010824426714264233,6.143781937375307e-06,0.8010204775541429,True,3,
0.010830570496201609,6.178122181813377e-06,0.8012858026561942,True,3,
0.010836748618383423,6.211625703480056e-06,0.8015477615858657,True,3,
0.010842960244086902,6.244290294070293e-06,0.8018065104923513,True,3,
0.010849204534380973,6.276113736005382e-06,0.8020622015257642,True,3,
0.01085548064811698,6.307093797105308e-06,0.8023149830793365,True,3,
0.010861787741914085,6.337228225437289e-06,0.8025650000643721,True,3,
0.010868124970139522,6.366514744162282e-06,0.8028123941113503,True,3,
0.010874491484883685,6.394951046623521e-06,0.8030573038222837,True,3,
0.010880886435930309,6.422534791433022e-06,0.8032998649651013,True,3,
0.010887308970721741,6.449263597745759e-06,0.8035402106820921,True,3,
0.010893758234319487,6.475135040630421e-06,0.803778471689099,True,3,
0.010900233369360118,6.500146646540067e-06,0.8040147764564407,True,3,
0.010906733516006658,6.524295888925603e-06,0.8042492513993756,True,3,
0.010913257811895583,6.547580183925784e-06,0.8044820210331682,True,3,
0.010919805392079509,6.569996886251655e-06,0.8047132081569031,True,3,
0.010926375388965761,6.59154328512616e-06,0.8049429340156065,True,3,
0.010932966932250886,6.612216600345587e-06,0.8051713184459185,True,3,
0.010939579148851231,6.63201397851186e-06,0.8053984800332236,True,3,
0.010946211162829744,6.650932489372616e-06,0.8056245362686443,True,3,
0.010952862095319116,6.668969122254579e-06,0.8058496036864696,True,3,
0.01095953106444137,6.686120782658083e-06,0.8060737980044932,True,3,
0.01096621718522403,6.702384288990413e-06,0.8062972342736011,True,3,
0.01097291956951302,6.717756369390485e-06,0.8065200270027574,True,3,
0.01097963732588241,6.732233658739774e-06,0.8067422903001495,True,3,
0.01098636955954115,6.745812695787184e-06,0.806964138022292,True,3,
0.010993115372236937,6.758489920350472e-06,0.8071856838679387,True,3,
0.010999873862157287,6.770261670823021e-06,0.8074070415545641,True,3,
0.01100664412382811,6.781124181640659e-06,0.8076283249238878,True,3,
0.011013425248009752,6.791073581006352e-06,0.8078496480763083,True,3,
0.011020216321590759,6.8001058887552574e-06,0.8080711255098952,True,3,
0.011027016427479514,6.808217014345582e-06,0.8082928722429449,True,3,
0.01103382464449386,6.815402755050801e-06,0.8083242677501624,True,3,
0.01104064004724891,6.822463583039055e-06,0.8084746968568631,True,3,
0.011047462510831949,6.8288963270426836e-06,0.8086970753015864,True,3,
0.011054291407158991,6.834395269135505e-06,0.80892028008845,True,3,
0.011061125802428127,6.8389549099866594e-06,0.8091443499981101,True,3,
0.011067964757338114,6.842569966792437e-06,0.8093694062730479,True,3,
0.011074807327304906,6.84523503019941e-06,0.809595571894354,True,3,
0.011081652562335105,6.8469445626398895e-06,0.8098229716372733,True,3,
0.011088499506897744,6.847692897271932e-06,0.8100517322189978,True,3,
0.011095347199795016,6.8474742371601906e-06,0.8102819824713337,True,3,
0.011102194674032177,6.846282654620485e-06,0.8105138534969086,True,3,
0.011109040956686796,6.844112090828123e-06,0.8107474788550326,True,3,
0.011115885068777625,6.840956355597689e-06,0.8109829947400489,True,3,
0.011122726025133223,6.836809127401855e-06,0.8112205401580357,True,3,
0.011129562834260625,6.831663953674666e-06,0.811460257140518,True,3,
0.011136394498214299,6.825514251284807e-06,0.8117022909348098,True,3,
0.011143220012465583,6.818353307322254e-06,0.8119467902179265,True,3,
0.011150038365772906,6.810174280147015e-06,0.8121939073240932,True,3,
0.011156848540053053,6.800970200694565e-06,0.8124437984744926,True,3,
0.011163649510253748,6.790733974084162e-06,0.812696624025561,True,3,
0.011170440244227833,6.779458381511767e-06,0.8129525487115931,True,3,
0.011177219702609344,6.767136082515078e-06,0.813211741944007,True,3,
0.011183986838691859,6.753759617442529e-06,0.8134743780629201,True,3,
0.0111907405983093,6.739321410398635e-06,0.8137406366601618,True,3,
0.0111974799197197,6.723813772446428e-06,0.8140107028879323,True,3,
0.011204203733492147,6.70722890521136e-06,0.8142847678023881,True,3,
0.011210910962397357,6.689558904832226e-06,0.8145630287033662,True,3,
0.01121760052130219,6.670795766371621e-06,0.8148456895383969,True,3,
0.011224271317068562,6.650931388525083e-06,0.8151329612824012,True,3,
0.011230922248457087,6.629957578840677e-06,0.8154250623706297,True,3,
0.011237552206035928,6.6078660593497286e-06,0.8157222191593574,True,3,
0.011244160072095277,6.584648472624399e-06,0.8160246664120618,True,3,
0.011250744720567902,6.560296388296888e-06,0.8163326478098903,True,3,
0.011257305016956199,6.534801310090051e-06,0.81664641651347,True,3,
0.01126383981826629,6.508154683311849e-06,0.8169662357547296,True,3,
0.011270347972949601,6.4803479028655355e-06,0.817292379475709,True,3,
0.011276828320852467,6.451372321773102e-06,0.8176251330114205,True,3,
0.01128327969317424,6.4212192602368995e-06,0.817964793826508,True,3,
0.011289700912434477,6.389880015242513e-06,0.8183116723047542,True,3,
0.011296090792449719,6.357345870728383e-06,0.8186660926090499,True,3,
0.011302448138320447,6.323608108299191e-06,0.8190283935923215,True,3,
0.011308771746428746,6.288658018558605e-06,0.819398929802033,True,3,
0.011315060404447304,6.252486912995793e-06,0.8197780725592895,True,3,
0.0113213128913603,6.2150861364624754e-06,0.8201662111165097,True,3,
0.011327527977496763,6.176447080290928e-06,0.8205637539312248,True,3,
0.011333704424577054,6.136561195993493e-06,0.8209711300575757,True,3,
0.011339840985773047,6.095420009518283e-06,0.8213887906107307,True,3,
0.011345936405782565,6.0530151362432875e-06,0.8218172104457291,True,3,
0.011351989420918808,6.009338296408286e-06,0.8222568899066227,True,3,
0.011357998759215216,5.9643813312749665e-06,0.8227083567882519,True,3,
0.01136396314054649,5.918136219832128e-06,0.8231721684854332,True,3,
0.011369881276766323,5.870595096026512e-06,0.8236489143115282,True,3,
0.01137575187186235,5.82175026663509e-06,0.8241392180871541,True,3,
0.011381573622128984,5.771594229612001e-06,0.8246437409662651,True,3,
0.011387345216358596,5.720119692956297e-06,0.8251631845480843,True,3,
0.011393065336051552,5.667319594075631e-06,0.8256982943273391,True,3,
0.011398732655645628,5.61318711955546e-06,0.8262498634964127,True,3,
0.011404345842765184,5.557715725329833e-06,0.8268187371641799,True,3,
0.011409903558490513,5.500899157176468e-06,0.8274058170241129,True,3,
0.01141540445764769,5.4427314715184815e-06,0.8280120665731062,True,3,
0.011420847189119208,5.383207056369009e-06,0.8286385168961647,True,3,
0.011426230396175577,5.322320652428296e-06,0.8292862731391245,True,3,
0.011431552716828006,5.2600673741913145e-06,0.8299565217402736,True,3,
0.011436812784202197,5.196442730985828e-06,0.8306505385618331,True,3,
0.011442009226933184,5.131442647743295e-06,0.831369697976334,True,3,
0.011447140669580927,5.065063485513863e-06,0.8321154831635663,True,3,
0.011452205733066441,4.997302061377943e-06,0.8328894976793357,True,3,
0.011457203035127818,4.928155667737211e-06,0.833693478576204,True,3,
0.011462131190795555,4.857622090702875e-06,0.8345293112846623,True,3,
0.011466988812886257,4.7856996273710786e-06,0.8353990465489698,True,3,
0.01147177451251363,4.7123871017133895e-06,0.8363049197429119,True,3,
0.011476486899615343,4.637683878810027e-06,0.8372493729652017,True,3,
0.011481124583494153,4.5615898771166145e-06,0.8382350804434657,True,3,
0.011485686173371269,4.484105578277197e-06,0.8392649777300201,True,3,
0.011490170278949547,4.4052320342069705e-06,0.8403422955025585,True,3,
0.011494575510983754,4.324970870787088e-06,0.8414705987214665,True,3,
0.01149890048185454,4.243324287702902e-06,0.8426538322320354,True,3,
0.011503143806142244,4.160295053715707e-06,0.8438963740747459,True,3,
0.011507304101195959,4.075886496564074e-06,0.845203098041947,True,3,
0.011511379987692524,3.990102486617412e-06,0.8465794474365029,True,3,
0.01151537009017914,3.902947413190226e-06,0.8480315224593242,True,3,
0.01151927303759233,3.814426152198412e-06,0.8495661842173226,True,3,
0.011523087463744528,3.724544023681947e-06,0.8511911792393474,True,3,
0.01152681200776821,3.6333067372719003e-06,0.8529152893198869,True,3,
0.011530445314505483,3.540720323415e-06,0.854748512998695,True,3,
0.011533986034828898,3.4467910475464307e-06,0.8567022867324754,True,3,
0.011537432825876444,3.3515253038341597e-06,0.8587897563294073,True,3,
0.011540784351180278,3.2549294842494857e-06,0.8610261125718323,True,3,
0.011544039280664527,3.1570098175880496e-06,0.8329895793615097,True,3,
0.011547196290482115,3.1131400432278823e-06,0.7589043606117687,True,3,
0.011550309430525343,3.2162340315833703e-06,0.759830563708886,True,3,
0.011553525664556925,3.320716292958585e-06,0.7607893140870622,True,3,
0.011556846380849884,3.4264317091146913e-06,0.7616865152162122,True,3,
0.011560272812559,3.533429710447211e-06,0.762526243817541,True,3,
0.011563806242269447,3.6417620691457807e-06,0.7633122898978579,True,3,
0.011567448004338593,3.751482718517607e-06,0.7640480666160951,True,3,
0.01157119948705711,3.86264787573274e-06,0.7647366515241846,True,3,
0.011575062134932843,3.975316176537441e-06,0.765380822365336,True,3,
0.011579037451109381,4.089548822227191e-06,0.7659830880293651,True,3,
0.011583126999931609,4.205409739860225e-06,0.7665457154051584,True,3,
0.01158733240967147,4.322965756743443e-06,0.7670707527030347,True,3,
0.011591655375428212,4.442286790401469e-06,0.7675600497377899,True,3,
0.011596097662218613,4.563446055395383e-06,0.7680152755442792,True,3,
0.011600661108274008,4.686520288647195e-06,0.7684379337387746,True,3,
0.011605347628562655,4.8115899949250884e-06,0.7688293758217845,True,3,
0.01161015921855758,4.938739714638724e-06,0.7691908127464558,True,3,
0.011615097958272218,5.068058316107501e-06,0.7695233248716669,True,3,
0.011620166016588326,5.199639315012532e-06,0.7698278705492638,True,3,
0.011625365655903339,5.33358122382655e-06,0.770105293406584,True,3,
0.011630699237127165,5.469987934653325e-06,0.7703563284849987,True,3,
0.011636169225061818,5.608969139210102e-06,0.770581607326672,True,3,
0.011641778194201029,5.750640790194449e-06,0.7707816620374599,True,3,
0.011647528834991223,5.8951256090351135e-06,0.7709569284383812,True,3,
0.011653423960600259,6.042553645515889e-06,0.7711077483056235,True,3,
0.011659466514245775,6.193062895700116e-06,0.7712343707245624,True,3,
0.011665659577141475,6.346799985517911e-06,0.7713369525700859,True,3,
0.011672006377126993,6.503920928459967e-06,0.7714155581267428,True,3,
0.011678510298055453,6.66459196701681e-06,0.7714701577547245,True,3,
0.01168517489002247,6.828990509308725e-06,0.7715006256459513,True,3,
0.011692003880531779,6.997306173793225e-06,0.7715067365528776,True,3,
0.011699001186705572,7.169741957291674e-06,0.7714881613881737,True,3,
0.011706170928662864,7.3465155442137356e-06,0.7714444616614611,True,3,
0.011713517444207077,7.527860777558679e-06,0.7713750825468821,True,3,
0.011721045304984636,7.71402931621965e-06,0.7712793444327468,True,3,
0.011728759334300856,7.905292507413271e-06,0.7711564327519707,True,3,
0.01173666462680827,8.10194350831388e-06,0.7710053858177016,True,3,
0.011744766570316582,8.304299697495718e-06,0.77082508036243,True,3,
0.011753070870014077,8.512705424567626e-06,0.7706142143604707,True,3,
0.011761583575438645,8.727535156185974e-06,0.770371286671441,True,3,
0.011770311110594832,8.949197088437769e-06,0.7700945729037812,True,3,
0.01177926030768327,9.178137310374755e-06,0.7697820967382666,True,3,
0.011788438444993644,9.414844622024242e-06,0.769431595811634,True,3,
0.011797853289615669,9.659856133212812e-06,0.7690404809831426,True,3,
0.011807513145748882,9.913763798898183e-06,0.7686057875347478,True,3,
0.01181742690954778,1.0177222083865984e-05,0.7681241164487601,True,3,
0.011827604131631645,1.0450956997386223e-05,0.7675915634369752,True,3,
0.011838055088629031,1.07357767997914e-05,0.7670036326405992,True,3,
0.011848790865428822,1.1032584763439438e-05,0.7663551311444301,True,3,
0.011859823450192262,1.1342394475360532e-05,0.7656400390878771,True,3,
0.011871165844667624,1.1666348309104977e-05,0.7648513487128777,True,3,
0.011882832192976728,1.200573987953907e-05,0.7639808632663672,True,3,
0.011894837932856266,1.2362041547922229e-05,0.7630189435988355,True,3,
0.011907199974404188,1.2736938391479977e-05,0.761954186016891,True,3,
0.011919936912795668,1.3132370531781924e-05,0.7607730084648593,True,3,
0.01193306928332745,1.3550586393120588e-05,0.7594591131256107,True,3,
0.01194661986972057,1.39942104268209e-05,0.7579927801586798,True,3,
0.011960614080147392,1.4466330236195426e-05,0.75634992699341,True,3,
0.011975080410383587,1.4970610103784344e-05,0.7545008370667763,True,3,
0.011990051020487372,1.551144103158222e-05,0.7524084136672302,True,3,
0.012005562461518954,1.6094142189795256e-05,0.75002573777441,True,3,
0.01202165660370875,1.6725236208402305e-05,0.7472925825954139,True,3,
0.012038381839917152,1.7412832948888525e-05,0.7441303237366607,True,3,
0.01205579467286604,1.8167176759480802e-05,0.7404343103149897,True,3,
0.012073961849625522,1.9001447396154493e-05,0.7360620826258001,True,3,
0.012092963297021676,1.9932968023904716e-05,0.7308145311309616,True,3,
0.01211289626504558,2.0985092722868585e-05,0.7244045104281045,True,3,
0.01213388135776845,2.2190282391378615e-05,0.7164019412948438,True,3,
0.012156071640159829,2.3595379212352726e-05,0.7061319240423334,True,3,
0.01217966701937218,2.5271239740324244e-05,0.6924711954692566,True,3,
0.012204938259112504,2.7331797901812055e-05,0.6734013621189683,True,3,
0.012232270057014317,2.997600240705504e-05,0.6448976015298347,True,3,
0.012262246059421372,3.359470590443262e-05,0.5976337438939242,True,3,
0.012295840765325803,3.911071878181752e-05,0.7148644646563085,True,3,
0.01233495148410762,4.163192115597748e-05,0.807487759766798,True,3,
0.012376583405263599,4.169663307466125e-05,0.8061634170624837,True,3,
0.01241828003833826,4.179573377139711e-05,0.8044847098527986,True,3,
0.012460075772109657,4.19387581564699e-05,0.8027795276189273,True,3,
0.012502014530266127,4.21269416915436e-05,0.8010374394021665,True,3,
0.01254414147195767,4.236195880882642e-05,0.7992456745169298,True,3,
0.012586503430766498,4.2646009149284125e-05,0.9520402676421263,True,3,
0.012629149439915782,3.933627634611684e-05,0.9058401763311991,True,3,
0.012668485716261899,3.719717571873571e-05,0.8863710485363933,True,3,
0.012705682891980635,3.5558603345848096e-05,0.8718468248836568,True,3,
0.012741241495326483,3.427418281832817e-05,0.8613515966539056,True,3,
0.012775515678144812,3.323681400949741e-05,0.8534092045542612,True,3,
0.01280875249215431,3.238047646443879e-05,0.8472165318912083,True,3,
0.01284113296861875,3.1661284740333804e-05,0.8422665376215434,True,3,
0.012872794253359084,3.104890363768818e-05,0.8382277235907997,True,3,
0.012903843156996771,3.0521633185705576e-05,0.8348749233568052,True,3,
0.012934364790182477,3.0063502069341925e-05,0.8320502737614734,True,3,
0.012964428292251818,2.9662468858984753e-05,0.8296400533076665,True,3,
0.012994090761110803,2.9309266468391006e-05,0.8275603976492976,True,3,
0.013023400027579193,2.899663547736961e-05,0.8257481858736826,True,3,
0.013052396663056564,2.8718801000210152e-05,0.8241550505942087,True,3,
0.013081115464056773,2.847110687094051e-05,0.822743336832994,True,3,
0.013109586570927714,2.8249754246067458e-05,0.8214833116569603,True,3,
0.013137836325173782,2.805161120371531e-05,0.820351197235019,True,3,
0.013165887936377497,2.7874071662274254e-05,0.8193277582781205,True,3,
0.013193762008039771,2.7714949227945686e-05,0.8183972706470265,True,3,
0.013221476957267718,2.7572396210367452e-05,0.8175467566233564,True,3,
0.013249049353478084,2.7444841063359773e-05,0.8167654101074018,True,3,
0.013276494194541444,2.7330939507674116e-05,0.8160441591036084,True,3,
0.013303825134049117,2.7229535947481968e-05,0.8153753287226982,True,3,
0.0133310546699966,2.7139632726993834e-05,0.8147523788988926,True,3,
0.013358194302723593,2.7060365423922863e-05,0.8141696982182463,True,3,
0.013385254668147516,2.6990982839652563e-05,0.8136224402428093,True,3,
0.013412245650987168,2.693083068066097e-05,0.8131063925820706,True,3,
0.01343917648166783,2.6879338165083177e-05,0.812617871158708,True,3,
0.013466055819832913,2.6836006969607653e-05,0.8121536342657881,True,3,
0.01349289182680252,2.6800402062388405e-05,0.8117108120527933,True,3,
0.01351969222886491,2.6772144070136853e-05,0.8112868484018189,True,3,
0.013546464372935047,2.6750902900392513e-05,0.8108794525154404,True,3,
0.01357321527583544,2.6736392401235372e-05,0.8104865584207477,True,3,
0.013599951668236675,2.6728365883271464e-05,0.8101062907637283,True,3,
0.013626680034119947,2.6726612365461664e-05,0.8097369357516251,True,3,
0.013653406646485408,2.6730953432874843e-05,0.8093769162484233,True,3,
0.013680137599918284,2.6741240616844297e-05,0.8090247702414969,True,3,
0.013706878840535128,2.6757353225633484e-05,0.8086791320440442,True,3,
0.013733636193760761,2.6779196567981834e-05,0.8083387157793281,True,3,
0.013760415390328743,2.6806700522460315e-05,0.8080023005785392,True,3,
0.013787222090851203,2.6839818417488665e-05,0.8076687172939481,True,3,
0.013814061909268692,2.687852619228549e-05,0.8073368362958008,True,3,
0.013840940435460978,2.6922821818022353e-05,0.8070055561154256,True,3,
0.013867863257279,2.697272496406282e-05,0.8066737927730129,True,3,
0.013894835982243062,2.702827689839445e-05,0.8063404694232257,True,3,
0.013921864259141457,2.7089540618971804e-05,0.8060045062925562,True,3,
0.01394895379976043,2.7156601214638613e-05,0.805664810543265,True,3,
0.013976110400975069,2.722956646199136e-05,0.8053202660330584,True,3,
0.014003339967437061,2.73085676667922e-05,0.8049697226072787,True,3,
0.014030648535103853,2.739376076657887e-05,0.80461198489295,True,3,
0.014058042295870432,2.7485327713854434e-05,0.804245800197962,True,3,
0.014085527623584287,2.758347816853868e-05,0.8038698453539009,True,3,
0.014113111101752826,2.768845153420167e-05,0.8034827122342146,True,3,
0.014140799553287028,2.780051938086698e-05,0.803082891503245,True,3,
0.014168600072667894,2.7919988309288674e-05,0.8025958243258258,True,3,
0.014196520060977182,2.8048477584627844e-05,0.8019765108803254,True,3,
0.01422456853856181,2.8188435907596408e-05,0.801524099861006,True,3,
0.014252756974469406,2.8337086491414708e-05,0.801051882529067,True,3,
0.01428109406096082,2.8494916094182902e-05,0.8005565368005451,True,3,
0.014309588977055004,2.866248813231279e-05,0.8000353854731298,True,3,
0.014338251465187317,2.8840434514949685e-05,0.7994854365041217,True,3,
0.014367091899702268,2.90294648752697e-05,0.7989033213217441,True,3,
0.014396121364577538,2.923037764366309e-05,0.7982852266440822,True,3,
0.0144253517422212,2.9444073261909453e-05,0.7976268117790347,True,3,
0.01445479581548311,2.967157003181948e-05,0.7969231075341286,True,3,
0.014484467385514928,2.9914023230990382e-05,0.7961683917415043,True,3,
0.014514381408745919,3.0172748311948873e-05,0.7953560347338338,True,3,
0.014544554157057868,3.044924924866062e-05,0.7944783058711103,True,3,
0.014575003406306528,3.07452534306715e-05,0.7935261291721248,True,3,
0.014605748659737199,3.1062754965686255e-05,0.7924887715678709,True,3,
0.014636811414702884,3.1404068895114026e-05,0.7913534411335503,True,3,
0.014668215483597999,3.177189973173872e-05,0.7901047632468126,True,3,
0.014699987383329737,3.216942902915042e-05,0.7887240892810142,True,3,
0.014732156812358888,3.2600428579520695e-05,0.7871885716955316,True,3,
0.01476475724093841,3.306940863935001e-05,0.7854699081390525,True,3,
0.01479782664957776,3.358181481428063e-05,0.7835326076496134,True,3,
0.01483140846439204,3.414429377525308e-05,0.78133155282675,True,3,
0.014865552758167292,3.4765058327454706e-05,0.7788085006025529,True,3,
0.014900317816494747,3.545439919072177e-05,0.7758869414902102,True,3,
0.014935772215685468,3.622541908028256e-05,0.7724643444300207,True,3,
0.01497199763476575,3.709511370862542e-05,0.7684000963796624,True,3,
0.015009092748474374,3.8086012953330175e-05,0.7634960717541379,True,3,
0.015047178761427705,3.922876327248711e-05,0.7574639994326707,True,3,
0.015086407524700193,4.056636817056874e-05,0.7498678680383344,True,3,
0.015126973892870762,4.2161520536515914e-05,0.7400159534624654,True,3,
0.015169135413407277,4.4110119397389134e-05,0.7267426280300202,True,3,
0.015213245532804667,4.656830441452062e-05,0.7079229634945865,True,3,
0.015259813837219187,4.981268304359814e-05,0.6792454570563892,True,3,
0.015309626520262786,5.439626399683744e-05,0.6730963216643665,True,3,
0.015364022784259624,5.967232694608477e-05,0.8073571381158154,True,3,
0.015423695111205709,5.9769915027268484e-05,0.8048548734056715,True,3,
0.015483465026232978,5.996065368334409e-05,0.8022087597484748,True,3,
0.015543425679916322,6.0251126092748225e-05,0.7995153351514076,True,3,
0.01560367680600907,6.0644899213907935e-05,0.7967344131443503,True,3,
0.01566432170522298,6.114768224648751e-05,0.7938213969874609,True,3,
0.015725469387469465,6.1767654342588e-05,1.1141885751639893,False,3,
0.015725469387469465,3.0883827171294e-05,0.2094089494580756,True,3,
0.01575635321464076,6.074017010483735e-05,1.220170839160204,False,3,
0.01575635321464076,3.0370085052418676e-05,0.23934466903424592,True,3,
0.01578672329969318,5.586973844525625e-05,1.125474288753286,False,3,
0.01578672329969318,2.7934869222628124e-05,0.23005449433793035,True,3,
0.015814658168915807,5.241719670411859e-05,1.0740454581489276,False,3,
0.015814658168915807,2.6208598352059297e-05,0.2260651756149112,True,3,
0.015840866767267866,4.9610027937251336e-05,1.0357827165380267,False,3,
0.015840866767267866,2.4805013968625668e-05,0.22294060901541274,True,3,
0.01586567178123649,4.728108060970207e-05,1.0068177501824638,False,3,
0.01586567178123649,2.3640540304851035e-05,0.22054680398401713,True,3,
0.01588931232154134,4.5305353484893165e-05,0.9841337602955257,True,3,
0.015934617675026234,4.1102190473630263e-05,0.903857555934298,True,3,
0.015975719865499866,3.890966399649745e-05,0.8936573094922085,True,3,
0.016014629529496362,3.704371070959209e-05,0.883694043866467,True,3,
0.016051673240205955,3.546549530164512e-05,0.8758407275525052,True,3,
0.0160871387355076,3.4106407028744715e-05,0.8694379746122949,True,3,
0.016121245142536343,3.291995080830181e-05,0.8641129813755901,True,3,
0.016154165093344646,3.187252146495145e-05,0.8596081801145501,True,3,
0.016186037614809596,3.0939170222793844e-05,0.8557413318369531,True,3,
0.01621697678503239,3.0100930222621252e-05,0.8523799985003988,True,3,
0.016247077715255014,2.9343087002903647e-05,0.8494257018983316,True,3,
0.016276420802257916,2.865402344502978e-05,0.8468037373146889,True,3,
0.016305074825702946,2.8024426788220973e-05,0.8444564306040959,True,3,
0.016333099252491167,2.7446730887401336e-05,0.842338558548065,True,3,
0.016360545983378567,2.6914715465460762e-05,0.8404141667127648,True,3,
0.016387460698844027,2.642321265941342e-05,0.8386543129188985,True,3,
0.01641388391150344,2.5967888464465702e-05,0.8370354375759574,True,3,
0.016439851799967906,2.5545077465384493e-05,0.8355381671924146,True,3,
0.01646539687743329,2.515165613543135e-05,0.8341464227084816,True,3,
0.01649054853356872,2.478494448614969e-05,0.8328467458840506,True,3,
0.01651533347805487,2.4442628854699533e-05,0.8316277840893974,True,3,
0.01653977610690957,2.412270065514903e-05,0.830479891690121,True,3,
0.01656389880756472,2.38234073308144e-05,0.8293948184082071,True,3,
0.016587722214895535,2.354321273373412e-05,0.8283654633262357,True,3,
0.01661126542762927,2.3280764861607397e-05,0.8273856788870514,True,3,
0.016634546192490877,2.3034869391838767e-05,0.8264501134570708,True,3,
0.016657581061882715,2.2804467822595567e-05,0.8255540838877108,True,3,
0.01668038552970531,2.2588619304815866e-05,0.8246934715329968,True,3,
0.016702974149010126,2.2386485454824443e-05,0.8238646368511848,True,3,
0.01672536063446495,2.2197317590804185e-05,0.8230643488467843,True,3,
0.016747557952055753,2.20204459533043e-05,0.8222897262803375,True,3,
0.016769578398009057,2.185527056205035e-05,0.8215381885673675,True,3,
0.016791433668571106,2.1701253428261227e-05,0.8208074143607349,True,3,
0.016813134921999366,2.1557911898885132e-05,0.8200953065221953,True,3,
0.01683469283389825,2.142481295014436e-05,0.8193999622862232,True,3,
0.016856117646848395,2.1301568282413973e-05,0.8187196477464543,True,3,
0.01687741921513081,2.118783009483949e-05,0.8180527758493275,True,3,
0.01689860704522565,2.10832874407243e-05,0.8173978873980152,True,3,
0.016919690332666375,2.0987663080815557e-05,0.8167536344566944,True,3,
0.01694067799574719,2.0900710767333373e-05,0.8161187658618418,True,3,
0.016961578706514525,2.0822212901734154e-05,0.8154921144388967,True,3,
0.01698240091941626,2.0751978519600368e-05,0.8148725856191434,True,3,
0.01700315289793586,2.068984156427165e-05,0.8142591473347766,True,3,
0.017023842739500132,2.063565941599469e-05,0.8136508208444391,True,3,
0.017044478398916128,2.0589311650827516e-05,0.813046672436225,True,3,
0.017065067710566956,2.055069900676799e-05,0.8124458057924876,True,3,
0.017085618409573722,2.0519742539518467e-05,0.8118473549279536,True,3,
0.017106138152113242,2.0496382953333803e-05,0.8112504775620365,True,3,
0.017126634535066576,2.048058009585327e-05,0.8106543488179364,True,3,
0.01714711511516243,2.047231260869786e-05,0.8100581551915936,True,3,
0.017167587427771126,2.0471577727736874e-05,0.8094610886626216,True,3,
0.017188059005498864,2.0478391229864832e-05,0.8088623408754677,True,3,
0.01720853739672873,2.0492787525316162e-05,0.8082610973342459,True,3,
0.017229030184254045,2.0514819896533543e-05,0.8076565314774548,True,3,
0.017249545004150577,2.0544560887601462e-05,0.8070477985974223,True,3,
0.01727008956503818,2.0582102850073477e-05,0.8064340294977379,True,3,
0.017290671667888252,2.0627558653850604e-05,0.8058143237822188,True,3,
0.017311299226542103,2.068106257474874e-05,0.8051877426833137,True,3,
0.017331980289116852,2.0742771373395326e-05,0.8043580813015448,True,3,
0.01735272306049025,2.081539110150939e-05,0.8036468148843308,True,3,
0.017373538451591758,2.089750658839676e-05,0.8029912219296154,True,3,
0.017394435958180153,2.098850868656243e-05,0.8023243072417986,True,3,
0.017415424466866714,2.1088666358402554e-05,0.8016445470010152,True,3,
0.017436513133225116,2.1198283891678536e-05,0.8009505536178056,True,3,
0.017457711417116793,2.1317700703513637e-05,0.8002408226930678,True,3,
0.017479029117820306,2.144729467453664e-05,0.7995137145638539,True,3,
0.01750047641249484,2.158748601896155e-05,0.7987674341168327,True,3,
0.017522063898513802,2.173874176577348e-05,0.7980000073911827,True,3,
0.017543802640279577,2.1901580957039836e-05,0.7972092543612304,True,3,
0.017565704221236617,2.2076580691774973e-05,0.7963927570264001,True,3,
0.017587780801928393,2.2264383173408613e-05,0.7955478218489775,True,3,
0.0176100451851018,2.2465703954466797e-05,0.7946714352785764,True,3,
0.017632510889056267,2.2681341617920653e-05,0.7937602107091826,True,3,
0.017655192230674188,2.2912189194088164e-05,0.7928103249716242,True,3,
0.017678104419868276,2.3159247685511183e-05,0.7918174416824716,True,3,
0.01770126366755379,2.34236421711016e-05,0.7907766181888035,True,3,
0.01772468730972489,2.3706641087347186e-05,0.7896821918258351,True,3,
0.01774839395081224,2.4009679451779846e-05,0.7885276397566237,True,3,
0.01777240363026402,2.433438701853285e-05,0.7873054050698123,True,3,
0.017796738017282553,2.4682622654026712e-05,0.7860066789737354,True,3,
0.01782142063993658,2.5056516631963367e-05,0.784621125727022,True,3,
0.017846477156568542,2.545852310691411e-05,0.7831365317177401,True,3,
0.017871935679675457,2.5891485811404803e-05,0.7815383530323697,True,3,
0.017897827165486862,2.635872113060727e-05,0.779809125457518,True,3,
0.01792418588661747,2.686412430087661e-05,0.7779276853159609,True,3,
0.017951050010918346,2.7412306804507616e-05,0.7758681261141521,True,3,
0.017978462317722852,2.8008776493388756e-05,0.7735983801323062,True,3,
